train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_bikol,cebuano_test,all_xlmr,63.32090000000001,3.887121935314095,0.4524,0.27882037228294493,0.6332,0.038906297690733775,0.2722,0.024035390573069533,0.37834,0.06506007224096817,0.5097333333333334,0.062499066659697705
mono_bikol,cebuano_test,mbert,64.45964000000001,2.539918764055261,0.622,0.035163901945034534,0.6446,0.025075884829851968,0.2122,0.03433948165013561,0.43099999999999994,0.04597722262164171,0.5884,0.03564750263965833
mono_bikol,cebuano_test,trad,60.17806,2.8172799741949714,0.0,0.0,0.6016,0.028439409276565537,0.3376,0.023974986965585608,0.29286,0.056141321680202715,0.44853333333333334,0.035910072867279624
mono_bikol,cebuano_test,trad_clgsngo,59.316779999999994,1.782412032050953,0.0,0.0,0.5932,0.01788015659886681,0.35419999999999996,0.013065221008463657,0.2697,0.03255764119219941,0.4399333333333333,0.02487234072887659
mono_bikol,cebuano_test,xlmr,62.749480000000005,2.6834479158351505,0.442,0.2688484703322673,0.6274,0.026707676799003006,0.275,0.01750714140001161,0.36766,0.041500578309223594,0.4975333333333333,0.045251519311510446
mono_bikol,tagalog_test,all,35.849039999999995,5.815459504028896,0.0,0.0,0.3584,0.05807581252122091,0.26339999999999997,0.021125813593800342,0.09174000000000002,0.05907205769227953,0.2753333333333333,0.05225790742929619
mono_bikol,tagalog_test,all_xlmr,30.566039999999997,5.062780267600007,0.0,0.0,0.3056,0.050629043048432194,0.2652,0.008757853618324537,0.03762,0.04265175260173959,0.20119999999999996,0.07426551465294419
mono_bikol,tagalog_test,mbert,32.830200000000005,6.0553792920014535,0.052000000000000005,0.11627553482998908,0.32839999999999997,0.06054172115161577,0.2684,0.013240090634130867,0.05816,0.051319859703627416,0.23066666666666666,0.057082299260706834
mono_bikol,tagalog_test,trad,42.26414,7.4998477023203645,0.0,0.0,0.4226,0.07489526019715798,0.2468,0.03700270260399908,0.16816,0.10639785242193565,0.34680000000000005,0.06512449615927945
mono_bikol,tagalog_test,trad_clgsngo,40.377359999999996,9.107546720330346,0.0,0.0,0.40380000000000005,0.09091589519990441,0.263,0.05054206169122902,0.13496,0.1343827481487114,0.3292666666666667,0.07788288929183641
mono_bikol,tagalog_test,xlmr,29.056599999999996,4.920128338773288,0.0,0.0,0.2904,0.04910498956317983,0.2698,0.008555699854482948,0.0195,0.0436033255612459,0.17526666666666663,0.07613598944578633
mono_cebuano,bikol_test,all,54.0,14.41448538415437,0.7118,0.06602802435330012,0.5399999999999999,0.14401041628993372,0.1614,0.041186162724876414,0.3476,0.1703471749105338,0.5164000000000001,0.12724416598719873
mono_cebuano,bikol_test,all_xlmr,54.66668,9.603255235179372,0.7156,0.08372454837143047,0.5468,0.09618315860897894,0.1716,0.0669537153562071,0.34744,0.12617861546236747,0.5202666666666667,0.09774553129882152
