train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
bi_bikol_tagalog,bikol_test,trad_clgsngo,76.66666000000001,4.714051100486714,0.7455999999999999,0.08294455979749364,0.7666000000000001,0.04719957626928449,0.1416,0.048510823534547415,0.6188,0.08834678828344583,0.6881333333333334,0.10729569733529234
bi_bikol_tagalog,bikol_test,xlmr,71.99998000000001,6.055308965445116,0.26139999999999997,0.3633659312593848,0.7198,0.060635798007447735,0.1944,0.029526259498961246,0.52652,0.0974052719312461,0.5506666666666666,0.04676121374719769
bi_bikol_tagalog,cebuano_test,all,63.31264,4.120593211298588,0.587,0.0912058112183648,0.633,0.04132795663954362,0.2964,0.027014810752622357,0.3646,0.07369440277253081,0.5284666666666666,0.07243487496441968
bi_bikol_tagalog,cebuano_test,all_xlmr,61.6025,2.377514214468546,0.3404,0.32396342386139826,0.616,0.023695991222145624,0.3144,0.014117365193264647,0.32674,0.04148539502041652,0.47426666666666667,0.023617789905069467
bi_bikol_tagalog,cebuano_test,mbert,63.59834000000001,2.8068794110185826,0.5084,0.2929578467971118,0.636,0.028000000000000042,0.2782,0.04167973128512227,0.37584,0.05847497755450615,0.5184,0.02245909862641667
bi_bikol_tagalog,cebuano_test,trad,52.73706,4.331818875830336,0.5536,0.03153252289303855,0.5274,0.0435235568399459,0.3116,0.031706466217476845,0.23515999999999998,0.06956919576939205,0.526,0.03420932296579071
bi_bikol_tagalog,cebuano_test,trad_clgsngo,53.577639999999995,2.01486157787576,0.5462,0.02340299126180239,0.5358,0.020067386476569377,0.3256,0.01764369575797542,0.22949999999999998,0.03962379335702224,0.5105333333333333,0.031750415570333694
bi_bikol_tagalog,cebuano_test,xlmr,62.45964,2.4273651585618508,0.30920000000000003,0.29233148992197194,0.6246,0.02423427325091476,0.3038,0.022598672527385316,0.34618000000000004,0.0419582768950299,0.48486666666666667,0.033341332373563674
bi_bikol_tagalog,tagalog_test,all,49.81132,4.735830414193478,0.5098,0.04960544324970799,0.49820000000000003,0.0471720256084048,0.26739999999999997,0.036807607909235276,0.23376000000000002,0.08022607431502551,0.4872666666666666,0.04568697845119547
bi_bikol_tagalog,tagalog_test,all_xlmr,50.943400000000004,4.810415009123432,0.5274,0.06253239160627076,0.5096,0.04795101667326769,0.25939999999999996,0.02648206940554307,0.2524,0.07183025128732323,0.4986,0.04732476448259761
bi_bikol_tagalog,tagalog_test,mbert,47.547160000000005,3.375210447957282,0.47619999999999996,0.040089898977173806,0.4756,0.03359761896325393,0.27599999999999997,0.025268557536986536,0.2015,0.05658325724098958,0.4622,0.03688164252789663
bi_bikol_tagalog,tagalog_test,trad,49.81132,7.258664529512299,0.5164,0.08521619564378595,0.4984,0.07266567277607769,0.24080000000000004,0.040369542974871546,0.25038,0.11019365680473626,0.48706666666666665,0.0638654836355288
bi_bikol_tagalog,tagalog_test,trad_clgsngo,50.943400000000004,7.664217830933565,0.5096,0.07469136496275856,0.5096,0.07668637427861613,0.24700000000000003,0.0453596737201669,0.2575,0.11924854296803798,0.4942666666666666,0.07082231286819148
bi_bikol_tagalog,tagalog_test,xlmr,50.9434,2.3108486233416485,0.521,0.03808543028508406,0.5092000000000001,0.022862633269157807,0.264,0.01695582495781317,0.24738,0.03499531397201631,0.48386666666666667,0.02851568769018984
bi_cebuano_bikol,bikol_test,all,76.00002,7.95822635183242,0.655,0.37109836970808696,0.7602,0.07960339188753202,0.1688,0.05544546870574728,0.5962400000000001,0.13693693073820518,0.642,0.10650404269843994
bi_cebuano_bikol,bikol_test,all_xlmr,78.66664,5.055252493990781,0.4586,0.4281475213054491,0.7864,0.05057469723092762,0.146,0.032303250610426194,0.6420600000000001,0.08537993323960848,0.6464000000000001,0.11607286983232183
bi_cebuano_bikol,bikol_test,mbert,72.0,6.497879996198759,0.43740000000000007,0.4039737615241862,0.72,0.0651498273213368,0.19119999999999998,0.04613783696707076,0.53104,0.10842272824458904,0.5843333333333334,0.06048737241955728
bi_cebuano_bikol,bikol_test,trad,71.33333999999999,9.006187996205718,0.7464000000000001,0.09419554129575348,0.7134,0.09023469399294264,0.1386,0.05237174810907117,0.55478,0.132924723057827,0.6548,0.11309966106639459
bi_cebuano_bikol,bikol_test,trad_clgsngo,72.66668,10.903619174934532,0.7628,0.10641522447469627,0.7268,0.10904677895288796,0.152,0.04614650582655201,0.56746,0.15882414174173903,0.6891999999999999,0.12009177046464645
bi_cebuano_bikol,bikol_test,xlmr,76.66666000000001,6.666687500025781,0.7598,0.10826449094693974,0.7666000000000001,0.06687525700885194,0.1578,0.04248176079213289,0.6097,0.109517373051037,0.6368666666666667,0.06722540855625615
bi_cebuano_bikol,cebuano_test,all,75.63974,4.436418968943309,0.7492,0.062114410566308995,0.7564,0.04432042418569568,0.1652,0.02645184303597766,0.60072,0.07312559059590562,0.7090666666666666,0.05659917549458352
bi_cebuano_bikol,cebuano_test,all_xlmr,72.48446,6.307192539712103,0.7142,0.09143686346326628,0.725,0.06290071541723509,0.1956,0.026235472170326953,0.5422,0.10463161568092118,0.6631333333333334,0.09223327912298133
bi_cebuano_bikol,cebuano_test,mbert,74.21531999999999,5.128758821293903,0.7408,0.07447281383162582,0.7422,0.05111946791585371,0.1768,0.011300442469213327,0.5760799999999999,0.07927529249394165,0.6908666666666666,0.0690521542024577
bi_cebuano_bikol,cebuano_test,trad,75.05588,7.194985665517342,0.7646,0.06099426202521021,0.7508,0.07208814049481367,0.1772,0.05418210036534205,0.5880599999999999,0.12323661387753239,0.7142,0.09100109889446388
bi_cebuano_bikol,cebuano_test,trad_clgsngo,76.77846000000001,5.642492220907356,0.771,0.05832237992400515,0.768,0.056639209034025216,0.1552,0.038906297690733824,0.62052,0.09423962542370377,0.7305999999999999,0.06855387176034143
bi_cebuano_bikol,cebuano_test,xlmr,73.35402,3.7075003900202086,0.7304,0.05075233984753807,0.7336,0.03712546296007631,0.18660000000000002,0.016288032416470685,0.5596,0.0609562958192179,0.6802666666666666,0.05387763914649562
bi_cebuano_bikol,tagalog_test,all,39.24528,6.983664686036981,0.34019999999999995,0.2402471643953368,0.39239999999999997,0.07000214282434503,0.2898,0.049469182325969356,0.10049999999999999,0.1138238331809292,0.34306666666666663,0.05763795046090147
bi_cebuano_bikol,tagalog_test,all_xlmr,33.58492,7.109966054911937,0.211,0.2177555969429948,0.336,0.07118637510085761,0.2718,0.03722499160510315,0.061939999999999995,0.1004330274361975,0.2673333333333333,0.09058850797853875
bi_cebuano_bikol,tagalog_test,mbert,38.1132,3.6292880755046153,0.28979999999999995,0.21181524968707988,0.381,0.03626292872893748,0.2892,0.03656090808500247,0.08887999999999999,0.06665070892346157,0.3345333333333333,0.06522891315291945
bi_cebuano_bikol,tagalog_test,trad,45.283,6.670845373713891,0.4588,0.07911510601648716,0.45280000000000004,0.06682215201563027,0.267,0.03137674297947445,0.17946,0.09937956530393961,0.41893333333333327,0.06654964729850604
bi_cebuano_bikol,tagalog_test,trad_clgsngo,46.41508,6.055422914380132,0.46880000000000005,0.09041957752610884,0.4640000000000001,0.06044832503882968,0.26739999999999997,0.03085125605222578,0.19286,0.09271544100094656,0.4278666666666666,0.06814714471886062
bi_cebuano_bikol,tagalog_test,xlmr,30.943420000000003,2.8614738775672923,0.1704,0.1593276498288982,0.3094,0.02838661656485324,0.273,0.015475787540542145,0.03526,0.03757669490522017,0.21693333333333334,0.05396212663629103
bi_tagalog_cebuano,bikol_test,all,51.33334,10.69786998532886,0.7030000000000001,0.1292458896831926,0.5134000000000001,0.10696868700699286,0.16419999999999998,0.059897412298028356,0.30694,0.1405200270424113,0.4988666666666667,0.0915843873157429
bi_tagalog_cebuano,bikol_test,all_xlmr,57.333360000000006,7.22649138780363,0.7158,0.07041093665049485,0.5736,0.07223434086360861,0.1662,0.05375592990545321,0.37208,0.11424106967286328,0.5412,0.09507470746733857
bi_tagalog_cebuano,bikol_test,mbert,51.33332,8.366586321015284,0.6654,0.1184263484195979,0.5132,0.08352664245616484,0.1702,0.04916502822128753,0.30267999999999995,0.11172679624870663,0.5045999999999999,0.07148441943684111
bi_tagalog_cebuano,bikol_test,trad,52.0,6.49787999619876,0.6292,0.064916869918381,0.52,0.06514982732133677,0.1916,0.01965451602049768,0.30942,0.07894271340662164,0.48513333333333336,0.061931234266545815
bi_tagalog_cebuano,bikol_test,trad_clgsngo,54.66666,3.800594982762567,0.6668000000000001,0.04592602747897972,0.5466,0.038109054042313864,0.1748,0.013217412757419661,0.34584000000000004,0.043669245470926085,0.5080666666666667,0.038222593667445785
bi_tagalog_cebuano,bikol_test,xlmr,58.66666,9.006160237470796,0.696,0.07041661735698475,0.5866,0.08995721205106348,0.1724,0.04538501955491481,0.38176,0.12074441187897685,0.5450666666666667,0.0822257731965944
bi_tagalog_cebuano,cebuano_test,all,78.78676,5.436701025254185,0.7891999999999999,0.05337789804778755,0.7878000000000001,0.054098983354588126,0.1246,0.02839542216625772,0.6598200000000001,0.08630615273548005,0.7584000000000001,0.06543588889558663
bi_tagalog_cebuano,cebuano_test,all_xlmr,76.7909,6.497679234542128,0.7628,0.06681466904804663,0.7678,0.06473561616297477,0.1358,0.03019437033620672,0.62806,0.10253895844994719,0.7383333333333334,0.07801210732244633
bi_tagalog_cebuano,cebuano_test,mbert,75.34576,5.175026154813137,0.751,0.05160910772334667,0.7534,0.05168945733899709,0.1534,0.027107194616927805,0.60344,0.08134293454258952,0.7251333333333333,0.05106618798731266
bi_tagalog_cebuano,cebuano_test,trad,77.0642,7.274234446661724,0.7754,0.07180041782608233,0.7706,0.0727894223084646,0.1246,0.03561319980007413,0.6375,0.11395404775610213,0.7522666666666666,0.08278130492112604
bi_tagalog_cebuano,cebuano_test,trad_clgsngo,76.21118,8.689216698126478,0.7667999999999999,0.0795311259822216,0.762,0.08693100712634126,0.1282,0.0420142832855685,0.625,0.1341703208612098,0.7436,0.09302192095295483
bi_tagalog_cebuano,cebuano_test,xlmr,71.63148,5.578009021326514,0.7068,0.05015675428095402,0.7162,0.055486034278906624,0.158,0.02576819745345025,0.54582,0.08621981790748574,0.6746666666666666,0.05795927689143281
bi_tagalog_cebuano,tagalog_test,all,50.18868,4.73583041419348,0.5065999999999999,0.054857087053542995,0.5018,0.04727261363622706,0.2642,0.033304654329387645,0.23700000000000002,0.07602624546825919,0.47553333333333336,0.04031997023808425
bi_tagalog_cebuano,tagalog_test,all_xlmr,50.56604,7.710527725648875,0.5074,0.08624557959686976,0.5058,0.07713105729860054,0.2618,0.042528813761966135,0.24512,0.1173365117940703,0.4888,0.06934198663948932
bi_tagalog_cebuano,tagalog_test,mbert,48.30188,7.847817935706714,0.49820000000000003,0.07937694879497449,0.483,0.07855889510424648,0.28259999999999996,0.04630118788972914,0.20456,0.1210447561854705,0.4629333333333333,0.07171486751171068
