fold,train_set,test_set,feature_set,accuracy,f1_weighted,precision_weighted,recall_weighted,kappa,Model,Test_Lang,Features,col,f1_macro
3,all_languages,cebuano_test,trad,65.7143,0.649,0.657,0.203,0.4574,ALL,CEB,TRAD,CEB | TRAD,0.6403333333333333
3,all_languages,tagalog_test,trad_clgsngo,39.6226,0.41,0.396,0.346,0.053,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.35200000000000004
3,all_languages,bikol_test,trad_clgsngo,60.0,0.692,0.6,0.21,0.3717,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.514
3,all_languages,cebuano_test,trad_clgsngo,62.8571,0.618,0.629,0.204,0.4187,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6026666666666666
3,all_languages,tagalog_test,mbert,49.0566,0.515,0.491,0.279,0.2124,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.4543333333333333
3,all_languages,bikol_test,mbert,60.0,0.685,0.6,0.161,0.4089,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5913333333333334
3,all_languages,cebuano_test,mbert,64.2857,0.679,0.643,0.165,0.4471,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6183333333333333
3,all_languages,tagalog_test,all,49.0566,0.557,0.491,0.28,0.2098,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.43300000000000005
3,all_languages,bikol_test,all,70.0,0.734,0.7,0.136,0.5424,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6833333333333332
3,all_languages,cebuano_test,all,61.4286,0.664,0.614,0.185,0.4047,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.601
3,all_languages,tagalog_test,xlmr,50.9434,0.511,0.509,0.271,0.2429,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.4916666666666667
3,all_languages,bikol_test,xlmr,63.3333,0.584,0.633,0.192,0.4139,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.49700000000000005
3,all_languages,cebuano_test,xlmr,67.1429,0.705,0.671,0.145,0.4969,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6509999999999999
3,all_languages,tagalog_test,all_xlmr,52.8302,0.522,0.528,0.249,0.2838,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.5263333333333333
3,all_languages,bikol_test,all_xlmr,63.3333,0.587,0.633,0.187,0.417,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5066666666666667
3,all_languages,cebuano_test,all_xlmr,68.5714,0.716,0.686,0.14,0.5163,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.6636666666666666
4,mono_tagalog,tagalog_test,trad,41.5094,0.0,0.415,0.346,0.0686,TGL,TGL,TRAD,TGL | TRAD,0.3016666666666667
4,mono_tagalog,bikol_test,trad,36.6667,0.0,0.367,0.279,0.0732,TGL,BCL,TRAD,BCL | TRAD,0.25266666666666665
4,mono_tagalog,cebuano_test,trad,34.7826,0.641,0.348,0.237,0.1052,TGL,CEB,TRAD,CEB | TRAD,0.335
4,mono_tagalog,tagalog_test,trad_clgsngo,41.5094,0.0,0.415,0.346,0.0686,TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.3016666666666667
4,mono_tagalog,bikol_test,trad_clgsngo,36.6667,0.0,0.367,0.279,0.0732,TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.25266666666666665
4,mono_tagalog,cebuano_test,trad_clgsngo,36.2319,0.639,0.362,0.229,0.1238,TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.3503333333333334
4,mono_tagalog,tagalog_test,mbert,49.0566,0.527,0.491,0.286,0.2129,TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.48666666666666664
4,mono_tagalog,bikol_test,mbert,20.0,0.32,0.2,0.228,-0.0375,TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.16666666666666666
4,mono_tagalog,cebuano_test,mbert,43.4783,0.417,0.435,0.306,0.1186,TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.391
4,mono_tagalog,tagalog_test,all,37.7358,0.386,0.377,0.342,0.0395,TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.35600000000000004
4,mono_tagalog,bikol_test,all,20.0,0.321,0.2,0.239,-0.045,TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.16933333333333334
4,mono_tagalog,cebuano_test,all,42.029,0.407,0.42,0.323,0.0936,TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.38733333333333336
4,mono_tagalog,tagalog_test,xlmr,47.1698,0.468,0.472,0.288,0.1855,TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.45166666666666666
4,mono_tagalog,bikol_test,xlmr,36.6667,0.0,0.367,0.312,0.042,TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.20366666666666666
4,mono_tagalog,cebuano_test,xlmr,24.6377,0.566,0.246,0.243,0.0022,TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.17833333333333332
4,mono_tagalog,tagalog_test,all_xlmr,50.9434,0.508,0.509,0.269,0.2424,TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.48633333333333334
4,mono_tagalog,bikol_test,all_xlmr,40.0,0.0,0.4,0.282,0.1074,TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.267
4,mono_tagalog,cebuano_test,all_xlmr,26.087,0.581,0.261,0.245,0.0159,TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.20366666666666666
4,mono_bikol,tagalog_test,trad,32.0755,0.0,0.321,0.323,-0.0047,BCL,TGL,TRAD,TGL | TRAD,0.25533333333333336
4,mono_bikol,bikol_test,trad,66.6667,0.0,0.667,0.224,0.4444,BCL,BCL,TRAD,BCL | TRAD,0.49433333333333335
4,mono_bikol,cebuano_test,trad,62.3188,0.0,0.623,0.301,0.3491,BCL,CEB,TRAD,CEB | TRAD,0.47733333333333333
4,mono_bikol,tagalog_test,trad_clgsngo,32.0755,0.0,0.321,0.323,-0.0047,BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.25533333333333336
4,mono_bikol,bikol_test,trad_clgsngo,66.6667,0.0,0.667,0.224,0.4444,BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.49433333333333335
4,mono_bikol,cebuano_test,trad_clgsngo,60.8696,0.0,0.609,0.323,0.3156,BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.46466666666666673
4,mono_bikol,tagalog_test,mbert,37.7358,0.59,0.377,0.284,0.0943,BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.34500000000000003
4,mono_bikol,bikol_test,mbert,70.0,0.719,0.7,0.136,0.5345,BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6386666666666667
4,mono_bikol,cebuano_test,mbert,59.4203,0.544,0.594,0.26,0.3451,BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.5436666666666666
4,mono_bikol,tagalog_test,all,35.8491,0.0,0.358,0.291,0.0687,BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.291
4,mono_bikol,bikol_test,all,70.0,0.742,0.7,0.125,0.5439,BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6629999999999999
4,mono_bikol,cebuano_test,all,60.8696,0.581,0.609,0.237,0.374,BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.5676666666666667
4,mono_bikol,tagalog_test,xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.13933333333333334
4,mono_bikol,bikol_test,xlmr,70.0,0.719,0.7,0.136,0.5345,BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6386666666666667
4,mono_bikol,cebuano_test,xlmr,56.5217,0.427,0.565,0.307,0.2716,BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.449
4,mono_bikol,tagalog_test,all_xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.13933333333333334
4,mono_bikol,bikol_test,all_xlmr,76.6667,0.78,0.767,0.104,0.6386,BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.7236666666666668
4,mono_bikol,cebuano_test,all_xlmr,56.5217,0.433,0.565,0.29,0.2835,BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.45599999999999996
4,mono_cebuano,tagalog_test,trad,39.6226,0.333,0.396,0.331,0.0645,CEB,TGL,TRAD,TGL | TRAD,0.3043333333333333
4,mono_cebuano,bikol_test,trad,63.3333,0.54,0.633,0.221,0.4022,CEB,BCL,TRAD,BCL | TRAD,0.48900000000000005
4,mono_cebuano,cebuano_test,trad,68.1159,0.641,0.681,0.242,0.4627,CEB,CEB,TRAD,CEB | TRAD,0.5816666666666667
4,mono_cebuano,tagalog_test,trad_clgsngo,39.6226,0.242,0.396,0.327,0.0666,CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.27999999999999997
4,mono_cebuano,bikol_test,trad_clgsngo,66.6667,0.629,0.667,0.196,0.4633,CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5713333333333334
4,mono_cebuano,cebuano_test,trad_clgsngo,69.5652,0.785,0.696,0.243,0.4862,CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.5773333333333334
4,mono_cebuano,tagalog_test,mbert,39.6226,0.382,0.396,0.345,0.053,CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.335
4,mono_cebuano,bikol_test,mbert,43.3333,0.681,0.433,0.17,0.2296,CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.442
4,mono_cebuano,cebuano_test,mbert,75.3623,0.751,0.754,0.148,0.6116,CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.7503333333333333
4,mono_cebuano,tagalog_test,all,41.5094,0.393,0.415,0.333,0.0826,CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.3466666666666667
4,mono_cebuano,bikol_test,all,56.6667,0.713,0.567,0.147,0.3839,CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5673333333333334
4,mono_cebuano,cebuano_test,all,75.3623,0.75,0.754,0.146,0.6121,CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.7479999999999999
4,mono_cebuano,tagalog_test,xlmr,47.1698,0.484,0.472,0.302,0.1756,CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.421
4,mono_cebuano,bikol_test,xlmr,63.3333,0.686,0.633,0.175,0.4416,CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.601
4,mono_cebuano,cebuano_test,xlmr,76.8116,0.77,0.768,0.165,0.6171,CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.7319999999999999
4,mono_cebuano,tagalog_test,all_xlmr,49.0566,0.494,0.491,0.29,0.205,CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.433
4,mono_cebuano,bikol_test,all_xlmr,60.0,0.665,0.6,0.183,0.398,CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5653333333333334
4,mono_cebuano,cebuano_test,all_xlmr,75.3623,0.75,0.754,0.17,0.5937,CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7103333333333333
4,bi_bikol_tagalog,tagalog_test,trad,35.8491,0.384,0.358,0.36,0.0044,TGL+BCL,TGL,TRAD,TGL | TRAD,0.34833333333333333
4,bi_bikol_tagalog,bikol_test,trad,60.0,0.624,0.6,0.2,0.3909,TGL+BCL,BCL,TRAD,BCL | TRAD,0.5676666666666667
4,bi_bikol_tagalog,cebuano_test,trad,62.3188,0.629,0.623,0.205,0.4077,TGL+BCL,CEB,TRAD,CEB | TRAD,0.6053333333333333
4,bi_bikol_tagalog,tagalog_test,trad_clgsngo,33.9623,0.259,0.34,0.377,-0.0386,TGL+BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.26333333333333336
4,bi_bikol_tagalog,bikol_test,trad_clgsngo,70.0,0.659,0.7,0.177,0.5135,TGL+BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5970000000000001
4,bi_bikol_tagalog,cebuano_test,trad_clgsngo,52.1739,0.542,0.522,0.294,0.242,TGL+BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.5306666666666666
4,bi_bikol_tagalog,tagalog_test,mbert,50.9434,0.506,0.509,0.247,0.2666,TGL+BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.5106666666666667
4,bi_bikol_tagalog,bikol_test,mbert,66.6667,0.66,0.667,0.197,0.4585,TGL+BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5703333333333334
4,bi_bikol_tagalog,cebuano_test,mbert,52.1739,0.462,0.522,0.253,0.261,TGL+BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.4463333333333333
4,bi_bikol_tagalog,tagalog_test,all,54.717,0.566,0.547,0.248,0.3076,TGL+BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.5356666666666666
4,bi_bikol_tagalog,bikol_test,all,73.3333,0.692,0.733,0.157,0.566,TGL+BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6226666666666666
4,bi_bikol_tagalog,cebuano_test,all,53.6232,0.483,0.536,0.231,0.2912,TGL+BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.4586666666666667
4,bi_bikol_tagalog,tagalog_test,xlmr,47.1698,0.51,0.472,0.237,0.2319,TGL+BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.45733333333333337
4,bi_bikol_tagalog,bikol_test,xlmr,66.6667,0.713,0.667,0.14,0.4958,TGL+BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.638
4,bi_bikol_tagalog,cebuano_test,xlmr,55.0725,0.427,0.551,0.268,0.2808,TGL+BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.4426666666666666
4,bi_bikol_tagalog,tagalog_test,all_xlmr,47.1698,0.495,0.472,0.24,0.2311,TGL+BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.4613333333333333
4,bi_bikol_tagalog,bikol_test,all_xlmr,70.0,0.73,0.7,0.131,0.5408,TGL+BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6656666666666666
4,bi_bikol_tagalog,cebuano_test,all_xlmr,53.6232,0.418,0.536,0.292,0.248,TGL+BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.436
4,bi_cebuano_bikol,tagalog_test,trad,39.6226,0.407,0.396,0.332,0.0666,BCL+CEB,TGL,TRAD,TGL | TRAD,0.3786666666666667
4,bi_cebuano_bikol,bikol_test,trad,70.0,0.815,0.7,0.092,0.5652,BCL+CEB,BCL,TRAD,BCL | TRAD,0.6926666666666667
4,bi_cebuano_bikol,cebuano_test,trad,68.1159,0.731,0.681,0.173,0.4992,BCL+CEB,CEB,TRAD,CEB | TRAD,0.6749999999999999
4,bi_cebuano_bikol,tagalog_test,trad_clgsngo,41.5094,0.435,0.415,0.325,0.0933,BCL+CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.395
4,bi_cebuano_bikol,bikol_test,trad_clgsngo,56.6667,0.713,0.567,0.16,0.373,BCL+CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5743333333333334
4,bi_cebuano_bikol,cebuano_test,trad_clgsngo,68.1159,0.754,0.681,0.158,0.5076,BCL+CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6806666666666666
4,bi_cebuano_bikol,tagalog_test,mbert,37.7358,0.352,0.377,0.34,0.0401,BCL+CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.3466666666666667
4,bi_cebuano_bikol,bikol_test,mbert,66.6667,0.756,0.667,0.152,0.4932,BCL+CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.649
4,bi_cebuano_bikol,cebuano_test,mbert,73.913,0.753,0.739,0.173,0.5787,BCL+CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.7356666666666666
4,bi_cebuano_bikol,tagalog_test,all,41.5094,0.405,0.415,0.327,0.0928,BCL+CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.385
4,bi_cebuano_bikol,bikol_test,all,73.3333,0.789,0.733,0.118,0.5925,BCL+CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.7146666666666667
4,bi_cebuano_bikol,cebuano_test,all,69.5652,0.726,0.696,0.191,0.5121,BCL+CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6973333333333334
4,bi_cebuano_bikol,tagalog_test,xlmr,39.6226,0.393,0.396,0.338,0.0635,BCL+CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.37200000000000005
4,bi_cebuano_bikol,bikol_test,xlmr,66.6667,0.731,0.667,0.169,0.4828,BCL+CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6403333333333333
4,bi_cebuano_bikol,cebuano_test,xlmr,69.5652,0.721,0.696,0.182,0.5142,BCL+CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6873333333333335
4,bi_cebuano_bikol,tagalog_test,all_xlmr,39.6226,0.399,0.396,0.337,0.065,BCL+CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.38066666666666665
4,bi_cebuano_bikol,bikol_test,all_xlmr,63.3333,0.712,0.633,0.177,0.4378,BCL+CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6150000000000001
4,bi_cebuano_bikol,cebuano_test,all_xlmr,69.5652,0.732,0.696,0.191,0.5115,BCL+CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.6930000000000001
4,bi_tagalog_cebuano,tagalog_test,trad,43.3962,0.447,0.434,0.316,0.1211,CEB+TGL,TGL,TRAD,TGL | TRAD,0.41033333333333327
4,bi_tagalog_cebuano,bikol_test,trad,63.3333,0.643,0.633,0.176,0.4359,CEB+TGL,BCL,TRAD,BCL | TRAD,0.5833333333333334
4,bi_tagalog_cebuano,cebuano_test,trad,71.0145,0.711,0.71,0.173,0.5398,CEB+TGL,CEB,TRAD,CEB | TRAD,0.7000000000000001
4,bi_tagalog_cebuano,tagalog_test,trad_clgsngo,41.5094,0.43,0.415,0.327,0.0913,CEB+TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.39366666666666666
4,bi_tagalog_cebuano,bikol_test,trad_clgsngo,63.3333,0.632,0.633,0.187,0.431,CEB+TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5806666666666667
4,bi_tagalog_cebuano,cebuano_test,trad_clgsngo,73.913,0.743,0.739,0.146,0.59,CEB+TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.7326666666666667
4,bi_tagalog_cebuano,tagalog_test,mbert,62.2642,0.66,0.623,0.199,0.4283,CEB+TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.6113333333333334
4,bi_tagalog_cebuano,bikol_test,mbert,56.6667,0.744,0.567,0.136,0.3887,CEB+TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5726666666666667
4,bi_tagalog_cebuano,cebuano_test,mbert,65.2174,0.656,0.652,0.195,0.4563,CEB+TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6486666666666666
4,bi_tagalog_cebuano,tagalog_test,all,54.717,0.544,0.547,0.244,0.3143,CEB+TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.557
4,bi_tagalog_cebuano,bikol_test,all,46.6667,0.692,0.467,0.161,0.2694,CEB+TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.47333333333333333
4,bi_tagalog_cebuano,cebuano_test,all,68.1159,0.685,0.681,0.184,0.4988,CEB+TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6796666666666665
4,bi_tagalog_cebuano,tagalog_test,xlmr,54.717,0.563,0.547,0.234,0.3147,CEB+TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.5363333333333333
4,bi_tagalog_cebuano,bikol_test,xlmr,60.0,0.663,0.6,0.194,0.3929,CEB+TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5673333333333334
4,bi_tagalog_cebuano,cebuano_test,xlmr,72.4638,0.734,0.725,0.142,0.5714,CEB+TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.7133333333333334
4,bi_tagalog_cebuano,tagalog_test,all_xlmr,58.4906,0.596,0.585,0.225,0.3635,CEB+TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.5616666666666666
4,bi_tagalog_cebuano,bikol_test,all_xlmr,63.3333,0.749,0.633,0.168,0.45,CEB+TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6136666666666667
4,bi_tagalog_cebuano,cebuano_test,all_xlmr,75.3623,0.758,0.754,0.131,0.6149,CEB+TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.745
4,all_languages,tagalog_test,trad,49.0566,0.62,0.491,0.302,0.1952,ALL,TGL,TRAD,TGL | TRAD,0.43533333333333335
4,all_languages,bikol_test,trad,56.6667,0.757,0.567,0.152,0.38,ALL,BCL,TRAD,BCL | TRAD,0.532
4,all_languages,cebuano_test,trad,66.6667,0.734,0.667,0.154,0.4997,ALL,CEB,TRAD,CEB | TRAD,0.6856666666666666
4,all_languages,tagalog_test,trad_clgsngo,49.0566,0.626,0.491,0.302,0.1924,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.40499999999999997
4,all_languages,bikol_test,trad_clgsngo,60.0,0.777,0.6,0.133,0.4258,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.575
4,all_languages,cebuano_test,trad_clgsngo,60.8696,0.695,0.609,0.176,0.4205,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6316666666666667
4,all_languages,tagalog_test,mbert,56.6038,0.576,0.566,0.244,0.3287,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.5423333333333333
4,all_languages,bikol_test,mbert,70.0,0.719,0.7,0.136,0.5345,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6386666666666667
4,all_languages,cebuano_test,mbert,76.8116,0.763,0.768,0.143,0.6287,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.753
4,all_languages,tagalog_test,all,54.717,0.562,0.547,0.254,0.3003,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.535
4,all_languages,bikol_test,all,70.0,0.742,0.7,0.125,0.5439,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6629999999999999
4,all_languages,cebuano_test,all,73.913,0.731,0.739,0.161,0.5828,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.722
4,all_languages,tagalog_test,xlmr,50.9434,0.523,0.509,0.274,0.2416,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.49833333333333335
4,all_languages,bikol_test,xlmr,70.0,0.734,0.7,0.158,0.5321,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6709999999999999
4,all_languages,cebuano_test,xlmr,68.1159,0.685,0.681,0.174,0.4988,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6646666666666666
4,all_languages,tagalog_test,all_xlmr,49.0566,0.49,0.491,0.28,0.2124,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.46799999999999997
4,all_languages,bikol_test,all_xlmr,70.0,0.734,0.7,0.158,0.5321,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6709999999999999
4,all_languages,cebuano_test,all_xlmr,73.913,0.755,0.739,0.139,0.5924,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7313333333333333
